annee,mois,mois_nom,hotel_id,code_agence,nom_agence,ca_agence
2023,1,Janvier,1,300004,BOOKING . COM BV,81599.025
2023,1,Janvier,1,999996,IND SPO,56810.04
2023,1,Janvier,1,101961,TRAVEL SENCE,36088.5
2023,1,Janvier,1,999999,INDIVIDUELS,25090.1
2023,1,Janvier,1,100002,SPRING TRAVEL SERVICE,22992.0
2023,1,Janvier,1,100006,TRAVEL TECH,22483.815
2023,1,Janvier,1,101971,EVENMA AGENCY,20910.0
2023,1,Janvier,1,101420,TASNIME VOYAGE,18720.95
2023,1,Janvier,1,300003,TRAVEL TO DO,16921.2
2023,1,Janvier,1,100003,CARTHAGE TRAVEL&EVENTS,13982.6
2023,1,Janvier,1,101973,90 GOOD TUNISIA,11612.0
2023,1,Janvier,1,100519,ROYAL FIRST TRAVEL,9186.496
2023,1,Janvier,1,200011,TUI DEUTSCHLAND,7365.376
2023,1,Janvier,1,101948,SAMEH VOYAGES,7264.0
2023,1,Janvier,1,101938,AIOSARDEGNA  ITA,6386.688
2023,1,Janvier,1,100189,OTS GERMAIN MARKET,5931.008
2023,1,Janvier,1,101633,LAYANA TOURS,5830.0
2023,1,Janvier,1,101927,GIZ- TUNISIE,4860.0
2023,1,Janvier,1,300001,EXPEDIA,4143.465
2023,1,Janvier,1,402503,FEDERATION TUNISIENNE DE FOOTBALL,3315.0
2023,1,Janvier,1,100011,DTS MARCHE ALLEMAND,3176.96
2023,1,Janvier,1,300006,EXPEDIA HOTEL COLLECT,2827.038
2023,1,Janvier,1,101707,SPRING TRAVEL M.EUROPEEN,2661.615
2023,1,Janvier,1,100130,JANENE TOURS,2419.2
2023,1,Janvier,1,101909,PURE TRAVEL,1784.0
2023,1,Janvier,1,101924,CARTHAGE TRAVEL EURP OUEST,1640.0
2023,1,Janvier,1,100037,JAGUAR TRAVEL & EVENTS,1580.0
2023,1,Janvier,1,400011,SOCIETE  ADWYA  S.A,1540.0
2023,1,Janvier,1,100014,BEST TIME TRAVEL (BTT),1472.0
2023,1,Janvier,1,101598,DTS MARCHE LOCAL,1330.0
2023,1,Janvier,1,101749,MONARQUE TRAVEL,1280.0
2023,1,Janvier,1,700003,STAFIM PEUGEOT,1245.0
2023,1,Janvier,1,100129,TWS MARCHEE EUROPEEN,1180.0
2023,1,Janvier,1,100007,TRAVEL CENTRE,990.0
2023,1,Janvier,1,101969,INSPIRED EVENTS,944.0
2023,1,Janvier,1,101715,VISION VOYAGE,939.0
2023,1,Janvier,1,100900,BARCLAY'S GROUPE TRAVEL,830.0
2023,1,Janvier,1,101871,VACANCIA TRAVEL,808.0
2023,1,Janvier,1,101671,CTM/MARCHE LOCAL,640.0
2023,1,Janvier,1,101669,BIBLIOGLOBUS M. LOCAL,600.0
2023,1,Janvier,1,101374,M.I.C.E TRAVEL,420.0
2023,1,Janvier,1,101972,TCS ORGANISATION,390.0
2023,1,Janvier,1,101273,LADY BIRD Travel & Tours.,352.0
2023,1,Janvier,1,Grand Total,,412452.076
2023,2,Fevrier,1,999996,IND SPO,83550.89
2023,2,Fevrier,1,300004,BOOKING . COM BV,74106.633
2023,2,Fevrier,1,401471,UNICEF ORG,40240.0
2023,2,Fevrier,1,101961,TRAVEL SENCE,39383.0
2023,2,Fevrier,1,100006,TRAVEL TECH,38129.9
2023,2,Fevrier,1,101980,ACT  EVENTS,34882.0
2023,2,Fevrier,1,300003,TRAVEL TO DO,33092.7
2023,2,Fevrier,1,100002,SPRING TRAVEL SERVICE,26569.8
2023,2,Fevrier,1,100519,ROYAL FIRST TRAVEL,21096.576
2023,2,Fevrier,1,101707,SPRING TRAVEL M.EUROPEEN,19131.156
2023,2,Fevrier,1,101948,SAMEH VOYAGES,18924.0
2023,2,Fevrier,1,101978,KYRANIS TRAVEL,17000.0
2023,2,Fevrier,1,101904,EVENCIA TRAVEL  agency,15000.0
2023,2,Fevrier,1,101953,ALICE EVENTS,14730.0
2023,2,Fevrier,1,402561,ORGANISATION INTERNAT. DU TRAVAIL,13680.0
2023,2,Fevrier,1,101420,TASNIME VOYAGE,13199.0
2023,2,Fevrier,1,101960,90 TRAVEL TUNISIA,11626.0
2023,2,Fevrier,1,101749,MONARQUE TRAVEL,10836.2
2023,2,Fevrier,1,402445,ASSOCIATION TOUNISSIET,9495.3
2023,2,Fevrier,1,200011,TUI DEUTSCHLAND,8929.6
2023,2,Fevrier,1,101374,M.I.C.E TRAVEL,8610.0
2023,2,Fevrier,1,999999,INDIVIDUELS,7431.0
2023,2,Fevrier,1,300001,EXPEDIA,7413.489
2023,2,Fevrier,1,101669,BIBLIOGLOBUS M. LOCAL,5900.0
2023,2,Fevrier,1,100003,CARTHAGE TRAVEL&EVENTS,4524.0
2023,2,Fevrier,1,402560,OXFAM,4320.0
2023,2,Fevrier,1,101976,OTS UK MARKET,3801.28
2023,2,Fevrier,1,101871,VACANCIA TRAVEL,3433.0
2023,2,Fevrier,1,101763,BOUTIQUE TRAVEL EVENTS,3286.0
2023,2,Fevrier,1,101742,BLTRAVEL,2550.0
2023,2,Fevrier,1,300007,AGODA.COM,2480.64
2023,2,Fevrier,1,101127,VOYAGE 2000,2304.0
2023,2,Fevrier,1,101924,CARTHAGE TRAVEL EURP OUEST,2180.5
2023,2,Fevrier,1,100014,BEST TIME TRAVEL (BTT),1665.0
2023,2,Fevrier,1,100129,TWS MARCHEE EUROPEEN,1640.0
2023,2,Fevrier,1,101598,DTS MARCHE LOCAL,1200.0
2023,2,Fevrier,1,101955,NEOPOLIS DEVELOPPEMENT,1038.0
2023,2,Fevrier,1,101970,TIME TO TRAVEL,1035.0
2023,2,Fevrier,1,300006,EXPEDIA HOTEL COLLECT,991.576
2023,2,Fevrier,1,200007,EDEN TOURS,927.4
2023,2,Fevrier,1,200001,DERTOUR Deutschland GmbH,922.88
2023,2,Fevrier,1,101893,INTER BUSNESS TRAVEL,841.5
2023,2,Fevrier,1,100947,OPEN TUNISIA LUXURY,690.0
2023,2,Fevrier,1,200008,DESTINATION SANTE,675.84
2023,2,Fevrier,1,101419,SASSI VOYAGES,660.0
2023,2,Fevrier,1,100264,SAFARI VOYAGES,425.0
2023,2,Fevrier,1,101671,CTM/MARCHE LOCAL,340.0
2023,2,Fevrier,1,101969,INSPIRED EVENTS,340.0
2023,2,Fevrier,1,100900,BARCLAY'S GROUPE TRAVEL,340.0
2023,2,Fevrier,1,101909,PURE TRAVEL,54.4
2023,2,Fevrier,1,Grand Total,,614819.26
2023,3,Mars,1,300004,BOOKING . COM BV,123983.028
2023,3,Mars,1,101972,TCS ORGANISATION,121179.0
2023,3,Mars,1,100519,ROYAL FIRST TRAVEL,96363.648
2023,3,Mars,1,999996,IND SPO,40148.16
2023,3,Mars,1,100006,TRAVEL TECH,34713.8
2023,3,Mars,1,100002,SPRING TRAVEL SERVICE,31665.4
2023,3,Mars,1,300003,TRAVEL TO DO,28588.858
2023,3,Mars,1,101961,TRAVEL SENCE,23929.3
2023,3,Mars,1,200008,DESTINATION SANTE,23326.72
2023,3,Mars,1,101707,SPRING TRAVEL M.EUROPEEN,14757.909
2023,3,Mars,1,101909,PURE TRAVEL,12966.5
2023,3,Mars,1,101420,TASNIME VOYAGE,11237.0
2023,3,Mars,1,200004,SCHAUSLAND REISEN GMBH,9622.4
2023,3,Mars,1,101924,CARTHAGE TRAVEL EURP OUEST,9404.0
2023,3,Mars,1,101948,SAMEH VOYAGES,7897.5
2023,3,Mars,1,101749,MONARQUE TRAVEL,5043.2
2023,3,Mars,1,101976,OTS UK MARKET,4515.84
2023,3,Mars,1,200007,EDEN TOURS,4451.5
2023,3,Mars,1,200011,TUI DEUTSCHLAND,4400.0
2023,3,Mars,1,100003,CARTHAGE TRAVEL&EVENTS,3570.0
2023,3,Mars,1,101077,HAPPY DAYS,3268.8
2023,3,Mars,1,101374,M.I.C.E TRAVEL,2940.0
2023,3,Mars,1,200019,Meeting Point Marché Français,2654.4
2023,3,Mars,1,101871,VACANCIA TRAVEL,2542.5
2023,3,Mars,1,200009,VOYAMAR AEROSUN,2534.4
2023,3,Mars,1,100129,TWS MARCHEE EUROPEEN,2450.0
2023,3,Mars,1,101674,CTM/ MARCHE RUSSE,2301.0
2023,3,Mars,1,100014,BEST TIME TRAVEL (BTT),2029.0
2023,3,Mars,1,300001,EXPEDIA,1971.648
2023,3,Mars,1,100947,OPEN TUNISIA LUXURY,1760.0
2023,3,Mars,1,101960,90 TRAVEL TUNISIA,1536.0
2023,3,Mars,1,101430,DIMA BOOKING,1496.0
2023,3,Mars,1,101765,MYHOTEL AGENCY,1326.0
2023,3,Mars,1,100130,JANENE TOURS,768.0
2023,3,Mars,1,101598,DTS MARCHE LOCAL,704.0
2023,3,Mars,1,101517,MANEL VOYAGES,560.0
2023,3,Mars,1,101742,BLTRAVEL,450.0
2023,3,Mars,1,402563,UNIMED,340.0
2023,3,Mars,1,Grand Total,,643106.511
2023,4,Avril,1,300004,BOOKING . COM BV,204796.58
2023,4,Avril,1,100519,ROYAL FIRST TRAVEL,122139.58
2023,4,Avril,1,999996,IND SPO,67467.458
2023,4,Avril,1,101707,SPRING TRAVEL M.EUROPEEN,53261.316
2023,4,Avril,1,300003,TRAVEL TO DO,45019.0
2023,4,Avril,1,101420,TASNIME VOYAGE,31281.75
2023,4,Avril,1,100002,SPRING TRAVEL SERVICE,27897.4
2023,4,Avril,1,101674,CTM/ MARCHE RUSSE,23329.45
2023,4,Avril,1,101961,TRAVEL SENCE,22542.4
2023,4,Avril,1,400011,SOCIETE  ADWYA  S.A,18428.0
2023,4,Avril,1,100006,TRAVEL TECH,17610.0
2023,4,Avril,1,200011,TUI DEUTSCHLAND,11623.952
2023,4,Avril,1,101976,OTS UK MARKET,10467.296
2023,4,Avril,1,200008,DESTINATION SANTE,10214.4
2023,4,Avril,1,999999,INDIVIDUELS,9460.64
2023,4,Avril,1,101924,CARTHAGE TRAVEL EURP OUEST,8449.21
2023,4,Avril,1,101749,MONARQUE TRAVEL,8226.0
2023,4,Avril,1,100129,TWS MARCHEE EUROPEEN,6952.0
2023,4,Avril,1,200019,Meeting Point Marché Français,6835.2
2023,4,Avril,1,100003,CARTHAGE TRAVEL&EVENTS,6830.25
2023,4,Avril,1,200016,TUI NETHERLAND,5344.032
2023,4,Avril,1,300001,EXPEDIA,5052.432
2023,4,Avril,1,101948,SAMEH VOYAGES,4950.0
2023,4,Avril,1,200009,VOYAMAR AEROSUN,4105.6
2023,4,Avril,1,101974,TUI BELGIUM NV,4012.076
2023,4,Avril,1,200004,SCHAUSLAND REISEN GMBH,2805.12
2023,4,Avril,1,200001,DERTOUR Deutschland GmbH,2503.68
2023,4,Avril,1,101977,TIME TO BOOK,2242.5
2023,4,Avril,1,200005,MEETING POINTS INTERNATIONALALLEMEND,1679.36
2023,4,Avril,1,100014,BEST TIME TRAVEL (BTT),1424.0
2023,4,Avril,1,101742,BLTRAVEL,1411.0
2023,4,Avril,1,101669,BIBLIOGLOBUS M. LOCAL,941.25
2023,4,Avril,1,980000,GRATUITE COMMERCIALE,920.0
2023,4,Avril,1,101960,90 TRAVEL TUNISIA,840.0
2023,4,Avril,1,101671,CTM/MARCHE LOCAL,780.0
2023,4,Avril,1,200007,EDEN TOURS,660.0
2023,4,Avril,1,100947,OPEN TUNISIA LUXURY,660.0
2023,4,Avril,1,101763,BOUTIQUE TRAVEL EVENTS,611.25
2023,4,Avril,1,300006,EXPEDIA HOTEL COLLECT,480.338
2023,4,Avril,1,100001,MTS GLOBE,330.0
2023,4,Avril,1,100004,TWS MARCHE LOCAL,330.0
2023,4,Avril,1,101871,VACANCIA TRAVEL,329.0
2023,4,Avril,1,100258,TTS BOOKING,307.5
2023,4,Avril,1,Grand Total,,755403.52
2023,5,Mai,1,300004,BOOKING . COM BV,356152.986
2023,5,Mai,1,100519,ROYAL FIRST TRAVEL,199457.056
2023,5,Mai,1,101707,SPRING TRAVEL M.EUROPEEN,183119.52
2023,5,Mai,1,101835,TUI UK LTD,136854.44
2023,5,Mai,1,999999,INDIVIDUELS,84460.632
2023,5,Mai,1,101374,M.I.C.E TRAVEL,67958.0
2023,5,Mai,1,200009,VOYAMAR AEROSUN,64403.008
2023,5,Mai,1,200011,TUI DEUTSCHLAND,53260.848
2023,5,Mai,1,100006,TRAVEL TECH,47811.0
2023,5,Mai,1,999996,IND SPO,44081.048
2023,5,Mai,1,100002,SPRING TRAVEL SERVICE,42278.0
2023,5,Mai,1,402567,ORGANISTION FAO TUNISIE,36500.0
2023,5,Mai,1,300003,TRAVEL TO DO,34209.8
2023,5,Mai,1,101974,TUI BELGIUM NV,31398.4
2023,5,Mai,1,101953,ALICE EVENTS,30937.0
2023,5,Mai,1,101924,CARTHAGE TRAVEL EURP OUEST,30738.35
2023,5,Mai,1,101674,CTM/ MARCHE RUSSE,28806.6
2023,5,Mai,1,300001,EXPEDIA,21413.28
2023,5,Mai,1,401819,FEDERATION TUNISIIENE  LUTTE,21295.0
2023,5,Mai,1,101420,TASNIME VOYAGE,18604.0
2023,5,Mai,1,201029,LEADER TOURS M.FRANCAIS,18579.22
2023,5,Mai,1,200016,TUI NETHERLAND,15875.84
2023,5,Mai,1,200005,MEETING POINTS INTERNATIONALALLEMEND,15216.0
2023,5,Mai,1,101961,TRAVEL SENCE,14174.0
2023,5,Mai,1,200008,DESTINATION SANTE,13751.04
2023,5,Mai,1,200001,DERTOUR Deutschland GmbH,10950.912
2023,5,Mai,1,402568,VIVO ENERGY  TUNISIE,10810.0
2023,5,Mai,1,402565,AFA CONSULTING,8614.0
2023,5,Mai,1,200004,SCHAUSLAND REISEN GMBH,8056.32
2023,5,Mai,1,100014,BEST TIME TRAVEL (BTT),7214.0
2023,5,Mai,1,101976,OTS UK MARKET,6672.32
2023,5,Mai,1,101948,SAMEH VOYAGES,6617.0
2023,5,Mai,1,101871,VACANCIA TRAVEL,6174.0
2023,5,Mai,1,100552,PRIMA HOSPITALITY SERVICES,4692.0
2023,5,Mai,1,100189,OTS GERMAIN MARKET,4154.24
2023,5,Mai,1,200589,PRIMA HOSPITALITY SERVICES(dertouristik),2856.0
2023,5,Mai,1,100003,CARTHAGE TRAVEL&EVENTS,2484.0
2023,5,Mai,1,101933,BLUE STYLE a.s.CZECH,2284.8
2023,5,Mai,1,100258,TTS BOOKING,2020.0
2023,5,Mai,1,300006,EXPEDIA HOTEL COLLECT,1525.691
2023,5,Mai,1,101749,MONARQUE TRAVEL,1340.0
2023,5,Mai,1,101671,CTM/MARCHE LOCAL,1222.0
2023,5,Mai,1,700001,TUNISIE PORCELAINE,954.0
2023,5,Mai,1,101955,NEOPOLIS DEVELOPPEMENT,840.0
2023,5,Mai,1,101669,BIBLIOGLOBUS M. LOCAL,760.0
2023,5,Mai,1,100007,TRAVEL CENTRE,715.0
2023,5,Mai,1,100900,BARCLAY'S GROUPE TRAVEL,520.0
2023,5,Mai,1,101213,AFRITOURS,520.0
2023,5,Mai,1,101077,HAPPY DAYS,380.0
2023,5,Mai,1,106985,GO MAKKAH,60.0
2023,5,Mai,1,300007,AGODA.COM,0.001
2023,5,Mai,1,Grand Total,,1702845.352
2023,6,Juin,1,300004,BOOKING . COM BV,335355.221
2023,6,Juin,1,101835,TUI UK LTD,236882.64
2023,6,Juin,1,100519,ROYAL FIRST TRAVEL,195829.984
2023,6,Juin,1,101707,SPRING TRAVEL M.EUROPEEN,145375.588
2023,6,Juin,1,101714,BRIDGE TRAVEL SERVICE,121238.0
2023,6,Juin,1,100006,TRAVEL TECH,119214.915
2023,6,Juin,1,999996,IND SPO,106309.243
2023,6,Juin,1,101674,CTM/ MARCHE RUSSE,98432.786
2023,6,Juin,1,200011,TUI DEUTSCHLAND,82617.112
2023,6,Juin,1,300003,TRAVEL TO DO,75430.765
2023,6,Juin,1,101924,CARTHAGE TRAVEL EURP OUEST,65592.729
2023,6,Juin,1,100002,SPRING TRAVEL SERVICE,64537.493
2023,6,Juin,1,200589,PRIMA HOSPITALITY SERVICES(dertouristik),63007.9
2023,6,Juin,1,101420,TASNIME VOYAGE,43469.8
2023,6,Juin,1,999999,INDIVIDUELS,38563.89
2023,6,Juin,1,100362,VISIT TUNISIA,34855.0
2023,6,Juin,1,101974,TUI BELGIUM NV,30308.88
2023,6,Juin,1,101961,TRAVEL SENCE,27830.55
2023,6,Juin,1,402574,ASSURANCE COMAR,25720.0
2023,6,Juin,1,200016,TUI NETHERLAND,25355.2
2023,6,Juin,1,101996,BEST TIME TRAVEL MARCHE EUROPEEN,23765.5
2023,6,Juin,1,200005,MEETING POINTS INTERNATIONALALLEMEND,23010.672
2023,6,Juin,1,101591,KMAR TRAVEL & EVENTS,17091.0
2023,6,Juin,1,100189,OTS GERMAIN MARKET,16883.04
2023,6,Juin,1,201029,LEADER TOURS M.FRANCAIS,15750.0
2023,6,Juin,1,101749,MONARQUE TRAVEL,15489.168
2023,6,Juin,1,101987,Z M TRAVEL,15109.0
2023,6,Juin,1,100552,PRIMA HOSPITALITY SERVICES,14501.0
2023,6,Juin,1,200009,VOYAMAR AEROSUN,13805.76
2023,6,Juin,1,101976,OTS UK MARKET,13788.8
2023,6,Juin,1,200008,DESTINATION SANTE,13204.496
2023,6,Juin,1,200007,EDEN TOURS,12226.025
2023,6,Juin,1,101909,PURE TRAVEL,12132.0
2023,6,Juin,1,200001,DERTOUR Deutschland GmbH,12048.192
2023,6,Juin,1,101948,SAMEH VOYAGES,12046.75
2023,6,Juin,1,200004,SCHAUSLAND REISEN GMBH,11287.616
2023,6,Juin,1,101983,Odeon Tourism International Malta Ltd.,8900.0
2023,6,Juin,1,100014,BEST TIME TRAVEL (BTT),8122.08
2023,6,Juin,1,101933,BLUE STYLE a.s.CZECH,8053.75
2023,6,Juin,1,101871,VACANCIA TRAVEL,5022.0
2023,6,Juin,1,101765,MYHOTEL AGENCY,4213.0
2023,6,Juin,1,101893,INTER BUSNESS TRAVEL,4140.0
2023,6,Juin,1,300001,EXPEDIA,4046.759
2023,6,Juin,1,101077,HAPPY DAYS,3705.2
2023,6,Juin,1,101592,STE DES ALIMANTS (ROSR BLANCHE),3120.0
2023,6,Juin,1,100003,CARTHAGE TRAVEL&EVENTS,2811.5
2023,6,Juin,1,101598,DTS MARCHE LOCAL,2583.0
2023,6,Juin,1,100129,TWS MARCHEE EUROPEEN,1960.0
2023,6,Juin,1,101981,TRUST INCENTIVE HOUSE,1816.875
2023,6,Juin,1,101669,BIBLIOGLOBUS M. LOCAL,1483.0
2023,6,Juin,1,700003,STAFIM PEUGEOT,1400.0
2023,6,Juin,1,101960,90 TRAVEL TUNISIA,1272.0
2023,6,Juin,1,101671,CTM/MARCHE LOCAL,1172.5
2023,6,Juin,1,101517,MANEL VOYAGES,1120.0
2023,6,Juin,1,101962,WORD TRAVEL CONSORTIUM,960.0
2023,6,Juin,1,Grand Total,,2243920.379
2023,7,Juillet,1,300004,BOOKING . COM BV,500269.509
2023,7,Juillet,1,100002,SPRING TRAVEL SERVICE,334303.097
2023,7,Juillet,1,100006,TRAVEL TECH,324310.833
2023,7,Juillet,1,100519,ROYAL FIRST TRAVEL,265893.035
2023,7,Juillet,1,300003,TRAVEL TO DO,256989.15
2023,7,Juillet,1,101835,TUI UK LTD,228810.736
2023,7,Juillet,1,999999,INDIVIDUELS,176565.0
2023,7,Juillet,1,101674,CTM/ MARCHE RUSSE,163665.294
2023,7,Juillet,1,101420,TASNIME VOYAGE,159958.295
2023,7,Juillet,1,200589,PRIMA HOSPITALITY SERVICES(dertouristik),154299.85
2023,7,Juillet,1,101707,SPRING TRAVEL M.EUROPEEN,151155.653
2023,7,Juillet,1,999996,IND SPO,140522.5
2023,7,Juillet,1,200011,TUI DEUTSCHLAND,95880.499
2023,7,Juillet,1,101924,CARTHAGE TRAVEL EURP OUEST,82525.72
2023,7,Juillet,1,101981,TRUST INCENTIVE HOUSE,60874.609
2023,7,Juillet,1,101974,TUI BELGIUM NV,58148.704
2023,7,Juillet,1,101961,TRAVEL SENCE,53528.5
2023,7,Juillet,1,100003,CARTHAGE TRAVEL&EVENTS,41545.3
2023,7,Juillet,1,100552,PRIMA HOSPITALITY SERVICES,41165.25
2023,7,Juillet,1,101996,BEST TIME TRAVEL MARCHE EUROPEEN,39408.0
2023,7,Juillet,1,101948,SAMEH VOYAGES,37616.5
2023,7,Juillet,1,101749,MONARQUE TRAVEL,36245.679
2023,7,Juillet,1,101976,OTS UK MARKET,30749.44
2023,7,Juillet,1,100189,OTS GERMAIN MARKET,17543.104
2023,7,Juillet,1,101909,PURE TRAVEL,16142.0
2023,7,Juillet,1,300001,EXPEDIA,14198.339
2023,7,Juillet,1,100011,DTS MARCHE ALLEMAND,14185.28
2023,7,Juillet,1,700003,STAFIM PEUGEOT,12652.0
2023,7,Juillet,1,200004,SCHAUSLAND REISEN GMBH,11258.88
2023,7,Juillet,1,200016,TUI NETHERLAND,10961.6
2023,7,Juillet,1,100004,TWS MARCHE LOCAL,10773.0
2023,7,Juillet,1,100014,BEST TIME TRAVEL (BTT),9734.0
2023,7,Juillet,1,101938,AIOSARDEGNA  ITA,9088.393
2023,7,Juillet,1,200001,DERTOUR Deutschland GmbH,9046.848
2023,7,Juillet,1,101127,VOYAGE 2000,8882.0
2023,7,Juillet,1,101598,DTS MARCHE LOCAL,8382.0
2023,7,Juillet,1,101765,MYHOTEL AGENCY,8282.4
2023,7,Juillet,1,101742,BLTRAVEL,7716.0
2023,7,Juillet,1,200007,EDEN TOURS,6361.0
2023,7,Juillet,1,200009,VOYAMAR AEROSUN,6265.728
2023,7,Juillet,1,101893,INTER BUSNESS TRAVEL,5700.0
2023,7,Juillet,1,101983,Odeon Tourism International Malta Ltd.,5680.0
2023,7,Juillet,1,101987,Z M TRAVEL,5000.0
2023,7,Juillet,1,101933,BLUE STYLE a.s.CZECH,4224.5
2023,7,Juillet,1,300006,EXPEDIA HOTEL COLLECT,3763.613
2023,7,Juillet,1,101970,TIME TO TRAVEL,3480.0
2023,7,Juillet,1,101669,BIBLIOGLOBUS M. LOCAL,2973.6
2023,7,Juillet,1,101671,CTM/MARCHE LOCAL,2772.0
2023,7,Juillet,1,200005,MEETING POINTS INTERNATIONALALLEMEND,2529.6
2023,7,Juillet,1,100001,MTS GLOBE,2268.0
2023,7,Juillet,1,101077,HAPPY DAYS,1890.0
2023,7,Juillet,1,100900,BARCLAY'S GROUPE TRAVEL,1684.99
2023,7,Juillet,1,100264,SAFARI VOYAGES,690.0
2023,7,Juillet,1,101972,TCS ORGANISATION,640.0
2023,7,Juillet,1,Grand Total,,3659092.028
2023,8,Aout,1,100519,ROYAL FIRST TRAVEL,670961.41
2023,8,Aout,1,300004,BOOKING . COM BV,615539.072
2023,8,Aout,1,100006,TRAVEL TECH,274029.133
2023,8,Aout,1,100002,SPRING TRAVEL SERVICE,246629.234
2023,8,Aout,1,300003,TRAVEL TO DO,234008.041
2023,8,Aout,1,101707,SPRING TRAVEL M.EUROPEEN,213612.272
2023,8,Aout,1,101674,CTM/ MARCHE RUSSE,191980.27
2023,8,Aout,1,101835,TUI UK LTD,185064.976
2023,8,Aout,1,999996,IND SPO,181614.046
2023,8,Aout,1,999999,INDIVIDUELS,156217.01
2023,8,Aout,1,101420,TASNIME VOYAGE,130787.2
2023,8,Aout,1,101924,CARTHAGE TRAVEL EURP OUEST,110577.02
2023,8,Aout,1,200011,TUI DEUTSCHLAND,108241.289
2023,8,Aout,1,200001,DERTOUR Deutschland GmbH,83121.192
2023,8,Aout,1,200589,PRIMA HOSPITALITY SERVICES(dertouristik),68490.25
2023,8,Aout,1,101961,TRAVEL SENCE,62417.5
2023,8,Aout,1,101974,TUI BELGIUM NV,53267.464
2023,8,Aout,1,101996,BEST TIME TRAVEL MARCHE EUROPEEN,48526.0
2023,8,Aout,1,101749,MONARQUE TRAVEL,42087.0
2023,8,Aout,1,200016,TUI NETHERLAND,38041.136
2023,8,Aout,1,100189,OTS GERMAIN MARKET,37306.656
2023,8,Aout,1,101981,TRUST INCENTIVE HOUSE,36120.65
2023,8,Aout,1,100003,CARTHAGE TRAVEL&EVENTS,35884.5
2023,8,Aout,1,200005,MEETING POINTS INTERNATIONALALLEMEND,32877.894
2023,8,Aout,1,101948,SAMEH VOYAGES,31008.9
2023,8,Aout,1,101938,AIOSARDEGNA  ITA,29283.215
2023,8,Aout,1,300001,EXPEDIA,27700.115
2023,8,Aout,1,200004,SCHAUSLAND REISEN GMBH,27073.6
2023,8,Aout,1,101976,OTS UK MARKET,26176.464
2023,8,Aout,1,100552,PRIMA HOSPITALITY SERVICES,25949.1
2023,8,Aout,1,101598,DTS MARCHE LOCAL,21860.4
2023,8,Aout,1,100129,TWS MARCHEE EUROPEEN,18892.0
2023,8,Aout,1,100014,BEST TIME TRAVEL (BTT),16993.5
2023,8,Aout,1,101430,DIMA BOOKING,10400.0
2023,8,Aout,1,101933,BLUE STYLE a.s.CZECH,10232.0
2023,8,Aout,1,101127,VOYAGE 2000,9600.0
2023,8,Aout,1,100011,DTS MARCHE ALLEMAND,9353.568
2023,8,Aout,1,200009,VOYAMAR AEROSUN,7987.2
2023,8,Aout,1,980001,GRATUITE MAISON,7035.0
2023,8,Aout,1,102001,AVIATOR TRAVEL SERVICE,6400.0
2023,8,Aout,1,101960,90 TRAVEL TUNISIA,4850.0
2023,8,Aout,1,100001,MTS GLOBE,4536.0
2023,8,Aout,1,200007,EDEN TOURS,4439.0
2023,8,Aout,1,101983,Odeon Tourism International Malta Ltd.,3990.0
2023,8,Aout,1,100004,TWS MARCHE LOCAL,3700.0
2023,8,Aout,1,300006,EXPEDIA HOTEL COLLECT,2543.868
2023,8,Aout,1,100007,TRAVEL CENTRE,2400.0
2023,8,Aout,1,300007,AGODA.COM,2270.745
2023,8,Aout,1,201029,LEADER TOURS M.FRANCAIS,2254.0
2023,8,Aout,1,101669,BIBLIOGLOBUS M. LOCAL,1332.0
2023,8,Aout,1,100947,OPEN TUNISIA LUXURY,1260.0
2023,8,Aout,1,101909,PURE TRAVEL,1134.0
2023,8,Aout,1,Grand Total,,4176582.5
2023,9,Septembre,1,100519,ROYAL FIRST TRAVEL,651005.637
2023,9,Septembre,1,300004,BOOKING . COM BV,439602.663
2023,9,Septembre,1,101835,TUI UK LTD,212189.473
2023,9,Septembre,1,101707,SPRING TRAVEL M.EUROPEEN,183917.632
2023,9,Septembre,1,101674,CTM/ MARCHE RUSSE,169909.554
2023,9,Septembre,1,200011,TUI DEUTSCHLAND,145348.112
2023,9,Septembre,1,200005,MEETING POINTS INTERNATIONALALLEMEND,64531.578
2023,9,Septembre,1,200004,SCHAUSLAND REISEN GMBH,62182.592
2023,9,Septembre,1,100189,OTS GERMAIN MARKET,51705.001
2023,9,Septembre,1,100006,TRAVEL TECH,51590.227
2023,9,Septembre,1,101374,M.I.C.E TRAVEL,49218.0
2023,9,Septembre,1,101924,CARTHAGE TRAVEL EURP OUEST,46789.86
2023,9,Septembre,1,100002,SPRING TRAVEL SERVICE,44208.866
2023,9,Septembre,1,999996,IND SPO,43313.09
2023,9,Septembre,1,300003,TRAVEL TO DO,43204.372
2023,9,Septembre,1,101976,OTS UK MARKET,40679.617
2023,9,Septembre,1,101981,TRUST INCENTIVE HOUSE,40392.0
2023,9,Septembre,1,200589,PRIMA HOSPITALITY SERVICES(dertouristik),40007.2
2023,9,Septembre,1,200001,DERTOUR Deutschland GmbH,39194.092
2023,9,Septembre,1,200009,VOYAMAR AEROSUN,35804.28
2023,9,Septembre,1,101974,TUI BELGIUM NV,34774.128
2023,9,Septembre,1,200016,TUI NETHERLAND,28515.936
2023,9,Septembre,1,101961,TRAVEL SENCE,23994.3
2023,9,Septembre,1,101420,TASNIME VOYAGE,23654.75
2023,9,Septembre,1,100552,PRIMA HOSPITALITY SERVICES,17755.0
